pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
6795505,2,9,1,1,1,2,2,1,12,1,0,2,9,0,0,0
8664385,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6771183,0,9,1,2,2,1,1,1,10,0,0,1,3,7,53000,53000
8624352,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7667546,2,9,1,1,1,2,2,5,9,5,0,1,9,10,12250,12250
6502426,2,9,1,1,1,2,2,1,11,4,0,1,9,12,12250,12250
5346617,2,9,1,1,1,2,2,1,11,5,0,1,9,4,12250,12250
1533258,2,9,1,1,1,2,2,1,11,4,0,1,9,7,10000,10000
5906469,2,9,1,1,1,2,2,1,18,6,0,1,9,12,13000,13000
1941813,2,9,1,1,1,2,2,0,11,4,0,1,9,11,12250,12250
8269136,2,9,1,1,1,2,2,1,10,4,0,1,9,8,12250,12250
7336393,2,9,2,1,1,1,1,1,11,9,1,1,9,10,28000,28000
3125618,2,9,1,1,1,2,2,1,6,3,1,1,9,6,10000,10000
7615623,2,9,2,1,1,2,2,3,7,6,1,1,9,7,10000,10000
1814309,2,9,2,1,1,2,2,1,6,6,1,1,9,5,10000,10000
9401660,2,9,2,1,1,2,2,3,7,6,1,1,9,8,25000,25000
2435030,1,9,2,1,1,2,2,3,15,3,1,1,9,0,10000,10000
2356618,2,9,1,1,1,2,2,1,8,4,1,1,9,8,12250,12250
1900228,2,9,1,1,1,2,2,1,11,3,0,1,9,10,27250,27250
6628109,0,9,1,2,2,1,1,1,10,1,3,1,3,7,28000,28000
3544843,2,9,2,1,1,2,2,1,7,6,1,1,9,0,10000,10000
3497375,2,9,2,1,1,2,2,1,8,6,1,1,9,0,25000,25000
2982627,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2491478,2,9,1,1,1,1,1,1,10,5,0,1,9,10,27250,27250
9350329,2,9,1,1,1,2,2,1,6,6,0,1,9,5,12250,12250
8364606,2,9,1,1,1,2,2,2,11,3,0,2,9,0,0,0
7454145,2,9,1,1,1,2,2,1,11,5,0,1,9,11,12250,12250
4389147,2,9,1,1,1,2,2,1,11,5,0,1,9,6,10000,10000
7342414,0,9,1,2,2,1,1,3,12,5,5,1,3,1,50000,50000
8564749,2,9,1,1,1,2,2,1,3,8,0,1,9,20,10000,10000
6406295,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6042857,2,9,1,1,1,2,2,1,10,6,0,1,9,8,11250,11250
8658511,1,9,2,1,1,2,2,1,7,6,0,1,9,10,12250,12250
9585161,2,9,1,1,1,2,2,1,12,18,2,1,9,0,10000,10000
8114785,2,9,2,1,1,2,2,1,8,3,0,1,9,4,12250,12250
9760666,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3283134,0,9,1,2,2,1,1,0,15,2,1,1,3,10,78000,78000
5335607,2,9,1,1,1,2,2,3,10,6,1,1,9,0,11500,11500
5205976,2,9,2,1,1,2,2,1,8,8,0,1,9,8,12250,12250
9658912,1,9,1,1,1,2,2,1,11,5,1,1,9,10,25000,25000
6682934,2,9,2,1,1,2,2,1,10,6,1,1,9,0,25000,25000
8407517,2,9,1,1,1,2,2,5,5,6,1,1,9,6,10000,10000
9003495,2,9,1,1,1,1,1,2,12,2,0,2,9,0,0,0
7875404,0,9,1,2,2,1,1,1,12,2,0,1,3,0,75000,75000
3310525,0,9,1,2,2,1,1,0,12,2,1,1,3,0,0,0
2386218,2,9,1,1,1,2,2,1,12,2,0,2,9,0,0,0
2835001,2,9,1,1,1,2,2,1,10,8,0,1,9,4,10000,10000
1728279,2,9,1,1,1,2,2,1,11,4,1,1,9,11,27250,27250
6737066,2,9,1,1,1,2,2,1,10,6,0,1,9,8,10000,10000
9820881,2,9,1,1,1,2,2,1,11,4,1,1,9,11,27250,27250
9396790,2,9,1,1,1,2,2,2,11,4,0,1,9,10,12250,12250
2915587,2,9,1,1,1,2,2,0,11,4,0,1,9,9,12250,12250
8726263,2,9,1,1,1,2,2,1,11,4,0,1,9,11,27250,27250
5774997,2,9,1,1,1,2,2,1,8,3,0,1,9,8,26250,26250
5445290,0,9,1,2,2,1,1,1,12,12,6,1,3,16,75000,75000
8419240,2,9,1,1,1,2,2,1,11,3,0,1,9,11,12250,12250
6638011,2,9,1,1,1,2,2,1,9,5,0,1,9,8,11250,11250
1470511,2,9,1,1,1,2,2,1,9,4,0,1,9,9,11250,11250
6809131,2,9,1,1,1,2,2,1,11,7,0,1,9,8,11250,11250
8098106,2,9,1,1,1,2,2,1,13,4,0,1,9,3,52250,52250
1129407,2,9,1,1,1,2,2,1,11,4,0,1,9,8,52250,52250
4883225,0,9,1,2,2,1,1,1,10,3,3,1,3,10,50000,50000
1244717,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2431106,2,9,1,1,1,2,2,1,9,4,0,1,9,11,25000,25000
2436826,2,9,1,1,1,2,2,1,11,4,1,1,9,11,12250,12250
7250773,2,9,1,1,1,2,2,1,11,4,1,1,9,11,27250,27250
2240682,2,9,1,1,1,2,2,1,11,4,1,1,9,11,12250,12250
2763081,2,9,1,1,1,2,2,1,11,4,0,1,9,9,12250,12250
5670072,2,9,1,1,1,2,2,0,12,2,0,2,9,0,0,0
8113632,2,9,2,1,1,2,2,1,11,4,0,1,9,9,12250,12250
2182144,2,9,2,1,1,2,2,1,11,4,0,1,9,10,12250,12250
4861783,2,9,1,1,1,2,2,1,11,4,0,1,9,9,12250,12250
4158809,2,9,1,1,1,2,2,1,11,4,0,1,9,9,12250,12250
8272469,2,9,1,1,1,2,2,1,11,4,1,1,9,13,12250,12250
7543808,2,9,1,1,1,2,2,1,11,4,1,1,9,9,12250,12250
1431534,2,9,1,1,1,2,2,10,11,4,1,1,9,11,27250,27250
8993532,0,9,1,2,2,1,1,0,0,0,0,1,1,10,50000,50000
6685341,2,9,2,1,1,2,2,3,6,6,1,1,9,5,10000,10000
8199612,2,9,2,1,1,2,2,1,11,4,0,1,9,9,12250,12250
1244094,2,9,1,1,1,2,2,1,11,4,0,1,9,10,12250,12250
6376357,2,9,2,1,1,2,2,1,11,4,1,1,9,5,12250,12250
3275340,2,9,1,1,1,2,2,1,12,5,0,2,9,0,0,0
3836630,0,9,1,2,2,1,1,0,0,0,0,1,3,0,28000,25000
3711560,2,9,1,1,1,2,2,1,11,4,0,1,9,11,27250,27250
7372632,2,9,1,1,1,2,2,1,10,3,0,1,9,8,12250,12250
7529524,2,9,1,1,1,2,2,1,11,4,1,1,9,11,12250,12250
5296109,2,9,1,1,1,1,1,1,14,3,0,1,9,7,27250,27250
2308334,2,9,1,1,1,2,2,0,12,2,0,2,9,0,0,0
4664992,0,9,1,2,2,1,1,0,0,0,0,1,3,0,50000,50000
3640132,2,9,1,1,1,2,2,1,10,6,0,1,9,6,25000,25000
8085804,2,9,1,1,1,2,2,1,9,2,0,1,9,4,10000,10000
4778945,0,9,1,2,2,1,1,2,12,2,0,2,2,0,0,0
4773793,2,9,2,1,1,1,1,1,11,4,2,1,9,17,27250,27250
9885778,2,9,2,1,1,2,2,1,11,4,0,1,9,5,15000,10000
5858861,2,9,1,1,1,2,2,1,10,6,1,1,9,9,16445,16445
7451837,2,9,1,1,1,2,2,1,10,6,0,1,9,0,50000,50000
6842867,0,9,1,2,2,1,1,0,12,3,1,1,3,13,124500,124500
4862172,2,9,1,1,1,2,2,0,14,2,0,1,9,4,10000,10000
6527819,2,9,1,1,1,2,2,1,9,1,0,1,9,12,10000,10000
6918624,2,9,2,1,1,2,2,0,1,12,1,1,9,0,10000,10000
1491960,2,9,1,1,1,2,2,1,10,3,0,1,9,9,25000,25000
7997171,2,9,1,1,1,1,1,1,15,3,1,1,9,10,27000,27000
7828667,2,9,1,1,1,2,2,0,8,6,0,1,9,10,10000,10000
3125661,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9315093,2,9,1,1,1,2,2,1,2,2,0,1,9,0,25000,25000
7646331,1,9,1,1,1,2,2,12,9,3,0,1,9,11,64500,64500
4577904,2,9,1,1,1,2,2,0,11,3,0,1,9,0,25000,25000
7476815,2,9,1,1,1,1,1,1,0,8,0,1,9,13,77000,77000
9670535,2,9,1,1,1,2,2,1,11,2,0,1,9,10,10000,10000
7483658,0,9,1,2,2,1,1,10,10,10,0,1,1,9,75000,75000
3181678,0,9,1,2,2,1,1,0,12,12,3,1,3,5,75000,75000
8093800,2,9,1,1,1,2,2,2,0,3,0,1,9,10,50000,50000
6077429,2,9,2,1,1,2,2,1,0,0,0,1,9,0,25000,25000
6710605,1,9,1,1,1,1,1,0,0,10,0,1,9,11,25000,25000
2547888,2,9,2,1,1,2,2,0,10,3,0,1,9,10,25500,25500
8890744,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3782308,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,10000
2213375,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
2935407,2,9,1,1,1,1,1,1,11,2,0,1,9,6,50000,50000
9169981,2,9,1,1,1,2,2,1,0,5,0,2,9,0,0,0
7138340,2,9,1,1,1,2,2,1,8,2,0,1,9,10,25000,25000
1373179,2,9,1,1,1,2,2,1,14,5,1,1,9,10,27000,27000
3998446,2,9,1,1,1,2,2,0,0,11,0,1,9,11,10000,10000
9038502,2,9,1,1,1,2,2,1,17,2,1,1,9,10,25000,25000
4436959,2,9,1,1,1,2,2,4,0,10,0,1,9,8,10000,10000
4958338,2,9,1,1,1,2,2,1,6,3,0,1,9,10,25000,25000
8015453,0,9,2,2,2,1,1,0,2,11,2,1,3,0,50000,50000
3738687,2,9,1,1,1,2,2,1,6,6,0,1,9,8,25000,25000
7011321,2,9,1,1,1,2,2,1,5,6,0,1,9,11,0,0
6920123,2,9,1,1,1,2,2,14,9,4,1,1,9,10,25000,25000
7262154,2,9,1,1,1,2,2,2,5,3,2,1,9,14,30000,30000
6561508,2,9,1,1,1,2,2,0,10,5,0,1,9,8,29500,29500
8013873,2,9,1,1,1,1,1,1,4,2,0,1,9,11,25000,25000
6123983,0,9,1,2,2,1,1,2,3,3,3,1,3,9,50000,50000
7081411,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8029846,2,9,1,1,1,2,2,0,10,6,0,1,9,9,27000,27000
8450273,2,9,1,1,1,1,1,1,5,5,1,1,9,12,75000,75000
4096599,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
2193137,2,9,1,1,1,2,2,0,9,4,0,1,9,0,25000,25000
4105997,0,9,2,2,2,1,1,1,1,2,2,1,3,3,50000,50000
8356472,2,9,1,1,1,2,2,1,1,10,1,2,9,0,0,0
3597174,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4387549,2,9,1,1,1,1,1,1,2,2,0,1,9,8,50600,50600
2822631,2,9,1,1,1,2,2,1,3,3,0,1,9,11,25000,25000
3047617,2,9,1,1,1,2,2,8,8,8,2,1,9,9,50000,50000
9611433,2,9,1,1,1,2,2,1,0,6,1,2,9,0,51204,51204
8887901,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4881851,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3003241,0,9,1,2,2,1,1,0,5,10,4,1,1,12,100000,100000
6534206,0,9,1,2,2,1,1,0,0,0,0,1,3,0,100000,100000
4892081,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,10000
9071956,2,9,1,1,1,2,2,1,3,3,0,1,9,10,25000,25000
8592372,2,9,1,1,1,1,1,1,1,10,1,1,9,7,50000,50000
7821808,2,9,1,1,1,2,2,1,0,4,0,1,9,8,25000,25000
6103591,0,9,2,2,2,2,2,0,0,0,0,1,3,0,0,0
4576578,2,9,1,1,1,2,2,1,10,4,0,1,9,11,25000,25000
9767403,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6898490,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7490178,2,9,1,1,1,2,2,1,0,3,0,1,9,11,12250,12250
5369333,2,9,1,1,2,2,2,0,0,10,0,1,9,11,25000,25000
9932836,2,9,1,1,1,1,1,1,0,11,0,1,9,0,50000,50000
9932700,2,9,1,1,1,2,2,1,9,4,0,1,9,9,25000,25000
5017026,2,9,1,1,1,2,2,0,8,5,0,1,9,11,25000,25000
4123367,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5559091,2,9,1,1,1,1,1,1,10,8,1,1,9,8,50000,50000
6666934,2,9,2,1,1,2,2,1,11,0,1,1,9,5,25000,25000
6989874,1,9,1,1,1,2,2,0,10,2,0,1,9,11,50000,50000
9163888,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
6826793,2,9,1,1,1,1,1,2,1,3,1,1,9,10,50000,50000
5684011,0,9,1,2,2,1,1,2,7,0,0,1,3,11,75000,75000
4099042,0,9,2,2,2,1,1,1,0,5,0,1,3,5,75000,75000
6573512,2,9,1,1,1,2,2,1,10,10,1,1,9,12,25000,25000
4681927,2,9,1,1,1,2,2,1,10,10,1,1,9,11,25000,25000
2860475,2,9,1,1,1,1,1,1,8,10,1,1,9,12,50000,50000
7143723,2,9,1,1,1,2,2,1,10,10,1,1,9,6,27000,27000
2370069,2,9,1,1,1,2,2,1,0,4,1,1,9,13,50000,50000
9438707,2,9,1,1,1,1,1,1,7,4,1,1,9,17,25000,25000
9132736,2,9,1,1,1,2,2,1,0,4,0,1,9,10,25000,25000
2369893,2,9,1,1,1,2,2,1,4,4,0,1,9,10,25000,25000
9527840,2,9,1,1,1,1,1,1,10,6,0,1,9,10,50000,50000
6775330,2,9,1,1,1,2,2,1,0,9,1,1,9,9,25000,25000
3156602,2,9,1,1,1,2,2,1,0,6,0,1,9,9,28000,28000
3107388,2,9,1,1,1,2,2,1,0,7,0,1,9,9,10000,10000
9693806,2,9,1,1,1,1,1,1,2,10,0,1,9,10,77000,77000
4181523,2,9,2,1,1,2,2,0,4,5,0,1,9,10,25000,25000
9649518,2,9,1,1,1,2,2,1,10,6,2,1,9,10,50000,50000
1280931,0,9,1,2,2,1,1,0,0,0,0,1,3,13,75000,75000
1211965,0,9,1,2,2,1,1,0,0,0,0,1,3,0,6,0
6181212,2,9,1,1,1,2,2,1,10,11,1,1,9,11,27250,27250
3565834,2,9,1,1,1,2,2,1,5,3,0,1,9,13,10000,10000
5237347,2,9,1,1,1,1,1,0,3,3,0,1,9,12,50000,50000
7664826,2,9,2,1,1,1,1,0,5,3,0,1,9,11,50000,50000
5467589,2,9,1,1,1,2,2,1,11,10,0,1,9,11,25000,25000
4321208,2,9,1,1,1,2,2,1,0,6,0,1,9,9,25000,25000
5681319,2,9,1,1,1,2,2,11,0,11,0,1,9,11,10000,10000
5244184,2,9,1,1,1,2,2,1,4,7,0,1,9,8,25000,25000
8933365,2,9,1,1,1,1,1,1,5,9,0,1,9,8,50000,50000
2777305,2,9,1,1,1,2,2,0,0,4,0,1,9,0,10000,10000
1112257,2,9,1,1,1,2,2,6,8,6,0,1,9,10,10000,10000
7606773,2,9,1,1,1,2,2,1,10,10,1,1,9,11,50000,50000
4338673,2,9,1,1,1,2,2,1,0,11,6,1,9,0,25000,25000
5808359,2,9,1,1,1,2,2,1,14,4,0,1,9,14,25000,25000
8813693,2,9,1,1,1,1,1,1,0,4,2,1,9,12,50000,50000
4412654,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2536980,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7557357,2,9,1,1,1,2,2,1,0,12,0,1,9,12,25000,25000
9740524,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6691096,2,9,1,1,1,2,2,1,0,5,0,1,9,0,10000,10000
9816508,0,9,1,2,2,1,1,0,0,5,4,1,1,16,50000,50000
2949588,2,9,1,1,1,2,2,6,8,6,0,1,9,10,25000,25000
9766369,2,9,1,1,1,1,1,0,5,3,0,1,9,11,0,0
1652760,2,9,1,1,1,2,2,0,7,3,0,1,9,7,10000,10000
7774089,2,9,1,1,1,1,1,1,11,3,0,1,9,12,50000,50000
6940638,2,9,1,1,1,2,2,0,0,12,0,1,9,4,25000,25000
7345098,2,9,1,1,1,2,2,0,0,8,0,1,9,6,10000,10000
1580271,2,9,1,1,1,2,2,1,0,4,0,1,9,6,10000,10000
4589506,2,9,1,1,1,2,2,3,0,5,0,1,9,7,10000,10000
2274398,2,9,1,1,1,2,2,0,4,2,0,1,9,7,10000,10000
1663916,2,9,1,1,1,1,1,0,0,2,0,1,9,11,12500,12500
3368353,0,9,1,2,2,1,1,1,5,0,4,1,3,10,37500,37500
7713069,2,9,1,1,1,2,2,1,12,10,1,1,9,10,10000,10000
8547640,2,9,1,1,1,2,2,1,1,5,0,1,9,6,0,0
2017350,2,9,1,1,1,2,2,0,1,5,0,1,9,7,10000,10000
1000019,2,9,1,1,1,2,2,0,9,1,0,1,9,6,10000,10000
6790284,2,9,1,1,1,2,2,1,0,8,1,1,9,11,25000,25000
1857060,2,9,1,1,1,2,2,0,0,3,0,1,9,11,10000,10000
3263842,2,9,1,1,1,2,2,0,0,2,0,1,9,12,10000,10000
4957969,2,9,1,1,1,2,2,0,10,3,0,1,9,10,25000,25000
2119439,2,9,1,1,1,1,1,0,0,0,0,1,9,0,28000,28000
6702567,2,9,1,1,1,1,1,0,0,24,1,1,3,13,75000,75000
8014813,2,9,1,1,1,2,2,0,0,6,0,1,9,0,10000,10000
9380401,2,9,1,1,1,2,2,0,1,7,0,1,9,5,25000,25000
7393649,2,9,1,1,1,2,2,1,1,7,0,1,9,6,12500,12500
9573583,2,9,2,1,2,1,2,4,4,3,0,2,9,0,0,0
6917024,0,9,1,2,2,2,2,3,0,12,3,1,3,12,6000,6000
7855539,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
5837350,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
7669971,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
7780797,2,9,1,1,1,1,1,0,0,0,0,1,9,0,0,0
9571362,2,9,1,1,1,1,1,0,4,4,0,1,9,7,29000,25000
1941938,2,9,1,1,1,2,2,1,3,5,1,1,9,8,25000,25000
1331779,2,9,1,1,1,2,2,0,2,5,0,1,9,12,12500,0
3137266,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2528420,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6329015,2,9,2,1,1,1,1,1,5,5,0,1,9,10,37500,0
1877504,2,9,1,1,1,2,2,0,4,3,0,1,9,8,0,0
8534564,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1116277,2,9,1,1,1,1,1,0,2,9,3,1,9,9,50000,50000
4373147,2,9,1,1,1,2,2,1,0,11,2,1,9,0,0,0
4642262,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
9638559,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
5872873,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1832588,2,9,1,1,1,2,2,0,5,9,0,1,9,10,25000,25000
8171791,2,9,1,1,1,2,2,0,7,7,0,1,9,9,25000,25000
4155423,2,9,1,1,1,2,2,0,7,3,0,1,9,8,10000,10000
7645966,2,9,1,1,1,1,1,0,11,5,3,1,9,8,50000,50000
7810459,2,9,2,1,1,2,2,1,10,10,1,2,9,0,0,0
1565762,0,9,1,2,2,1,1,1,3,30,15,1,3,2,0,0
8971706,0,9,1,2,2,1,1,7,20,10,3,1,3,10,200000,200000
1138526,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9530429,2,9,1,1,1,2,2,1,4,8,1,1,9,12,0,0
6619779,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1488658,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6303067,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8483513,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
2300494,2,9,1,1,1,2,2,0,0,5,0,1,9,8,10000,10000
9302222,2,9,1,1,1,2,2,0,2,3,0,1,9,8,7000,0
7888573,2,9,1,1,1,2,2,0,0,0,0,1,9,4,0,0
5558759,2,9,1,1,1,2,2,0,1,15,2,1,9,10,52000,52000
8942694,2,9,1,1,1,2,2,0,0,0,0,1,9,4,10000,10000
9041508,0,9,1,2,2,1,1,1,8,2,2,1,3,7,50000,50000
8580044,2,9,1,1,1,1,1,0,0,7,0,1,9,7,50000,50000
1342748,2,9,2,1,1,2,2,0,0,0,0,1,9,7,12500,12500
5883707,2,9,2,1,1,2,2,1,2,2,0,1,9,0,0,0
9741033,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
9481463,2,9,1,1,1,2,2,1,0,4,0,1,9,4,5000,5000
1763216,2,9,1,1,1,2,2,2,0,3,0,1,9,8,10000,10000
4683197,2,9,1,1,1,2,2,1,0,5,0,1,9,4,10000,10000
9480194,2,9,2,1,1,2,2,1,1,2,0,2,9,0,0,0
7857761,1,9,1,1,1,2,2,0,0,2,0,1,9,6,10000,10000
5813475,2,9,1,1,1,2,2,1,3,3,0,1,9,6,12500,12500
6028868,0,9,1,2,2,1,1,0,12,0,1,1,3,6,75000,75000
6185131,2,9,1,1,1,2,2,0,5,4,0,1,9,6,12500,12500
6771111,2,9,1,1,1,2,2,1,6,5,0,1,9,6,10000,10000
8469039,2,9,1,1,1,2,2,1,6,5,0,1,9,4,10000,10000
5226594,2,9,1,1,1,2,2,0,3,0,0,1,9,6,10000,10000
2689625,1,9,1,1,1,1,1,4,2,4,1,1,9,6,68000,68000
4717345,2,9,1,1,1,2,2,1,3,6,1,1,9,11,10000,10000
1955452,2,9,1,1,1,2,2,0,2,1,1,1,9,7,25000,25000
4629248,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4342719,2,9,1,1,1,1,1,1,5,5,1,1,9,10,52000,52000
4084703,2,9,1,1,1,2,2,1,5,7,0,2,9,0,0,0
5181113,2,9,1,1,1,2,2,0,0,0,0,1,9,5,12500,12500
5556685,2,9,1,1,1,2,2,0,2,6,1,1,9,10,50000,50000
9583649,2,9,1,1,1,2,2,0,0,3,0,1,9,0,12500,12500
3149092,2,9,1,1,1,2,2,0,0,3,0,1,9,8,0,0
4080159,2,9,1,1,1,2,2,0,5,3,0,1,9,9,10000,10000
2525415,0,9,1,2,2,1,1,0,12,2,2,1,3,10,50000,50000
2820176,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9479037,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8605654,2,9,1,1,1,2,2,0,0,3,0,1,9,8,12500,12500
8650758,2,9,1,1,1,2,2,0,0,3,0,1,9,8,25000,25000
2770895,0,9,1,2,2,1,1,0,12,5,1,1,3,15,50000,50000
5800772,0,9,1,2,2,1,1,0,0,0,0,1,3,0,37500,37500
7310623,0,9,1,2,2,1,1,1,2,0,1,1,3,10,50000,50000
5369261,2,9,1,1,1,2,2,1,0,5,0,1,9,6,25000,25000
2524579,2,9,1,1,1,2,2,2,3,2,0,1,9,3,25000,25000
2615364,2,9,1,1,1,2,2,0,0,10,0,1,9,0,0,0
2575669,2,9,1,1,1,2,2,0,0,7,0,1,9,8,25000,25000
3370917,0,9,1,2,2,1,1,0,0,1,2,1,3,7,50000,50000
9844901,2,9,1,1,1,2,2,0,1,6,0,1,9,11,25000,25000
2014171,2,9,1,1,1,2,2,0,0,6,0,1,9,8,10000,10000
9746619,2,9,1,1,1,1,1,0,0,4,4,1,9,5,50000,50000
7416242,2,9,2,1,1,1,1,1,4,5,1,2,9,0,0,0
5889353,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
3100893,2,9,1,1,1,2,2,0,3,4,0,1,9,5,10000,10000
7407678,2,9,1,1,1,2,2,0,1,8,0,1,9,8,10000,10000
5142160,2,9,1,1,1,2,2,0,2,3,0,1,9,8,10000,10000
5878258,2,9,1,1,1,2,2,0,5,5,0,1,9,6,10000,10000
6717149,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
9567356,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
7448935,2,9,2,1,1,2,2,0,0,0,0,2,9,0,0,0
9535537,0,9,2,2,2,1,1,1,10,1,1,1,3,0,53000,53000
7295311,0,9,2,2,2,1,1,0,0,0,0,1,3,0,0,0
6382180,2,9,1,1,1,2,2,0,9,7,0,1,9,8,25000,25000
7624008,2,9,1,1,1,2,2,0,0,4,0,1,9,10,10000,10000
7161730,2,9,1,1,1,2,2,0,0,10,0,1,9,6,25000,25000
2804569,2,9,1,1,1,1,1,1,0,20,2,1,9,4,75000,75000
5708190,2,9,1,1,1,2,2,0,3,3,0,1,9,10,10000,10000
5903053,2,9,1,1,1,2,2,1,1,4,0,1,9,6,10000,10000
3193238,2,9,1,1,1,2,2,1,1,3,0,1,9,8,10000,10000
9962707,2,9,2,1,1,2,2,1,1,4,0,1,9,6,12250,12250
2153258,2,9,1,1,1,2,2,1,0,5,0,1,9,6,25000,25000
5423567,2,9,1,1,1,2,2,0,0,5,0,1,9,6,25000,25000
2949705,2,9,1,1,1,2,2,0,0,0,0,1,9,5,10000,10000
1957720,2,9,1,1,1,2,2,0,0,4,4,1,9,8,10000,10000
7880079,2,9,2,1,1,2,2,4,2,2,0,2,9,0,0,0
8418574,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2878813,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1552768,2,9,1,1,1,1,1,0,0,5,0,1,9,12,75000,75000
3863346,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,10000
8032712,0,9,1,2,2,1,1,0,0,0,0,1,3,0,177000,177000
7464004,2,9,1,1,1,2,2,1,2,5,0,1,9,11,5000,5000
4156649,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3242582,2,9,1,1,1,2,2,1,7,5,3,1,9,11,27000,27000
5624792,2,9,1,1,1,2,2,1,1,5,1,2,9,0,0,0
3536994,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6280695,0,9,1,2,2,1,1,0,0,0,0,1,3,0,0,0
7581488,2,9,1,1,1,1,1,1,10,5,2,1,3,8,37509,37500
7477705,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7390284,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1549616,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4325316,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1992454,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8788063,2,9,2,1,1,2,2,1,10,3,1,2,9,0,0,0
2612154,0,9,2,2,2,1,1,1,0,3,1,2,2,0,0,0
6612741,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5146426,0,9,1,2,2,1,1,0,2,10,2,2,2,0,0,0
5392033,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2916997,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3907956,0,9,2,2,2,1,1,1,6,0,1,2,2,0,0,0
3665747,2,9,1,1,1,2,2,1,10,5,2,1,9,10,25000,25000
1991233,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
9955931,0,9,2,2,2,1,1,5,1,8,1,1,3,0,0,0
6646805,2,9,1,1,1,1,1,1,1,5,1,1,9,0,0,0
8509312,2,9,1,1,1,2,2,1,0,4,2,1,9,11,10000,10000
4157775,0,9,1,2,2,1,1,0,0,10,10,1,3,11,50000,50000
4861862,2,9,1,1,1,2,2,1,10,3,0,2,9,0,0,0
3900711,2,9,1,1,1,2,2,1,0,7,0,2,9,0,0,0
7801524,2,9,1,1,2,1,2,2,8,3,2,1,9,0,0,0
